edge,r,p,q
e414,0.25479376441587265,1.2693430782048451e-12,1.30138728780404e-11
e415,0.04139129919186155,0.2566219768892159,0.2700569719775461
e416,0.2798976805299758,5.084753188265293e-15,1.0845293509804858e-13
e417,0.2634681760574527,2.0120727366444705e-13,2.639436220120301e-12
e418,0.26417631327455293,1.7259472913023228e-13,2.3051242346923642e-12
e419,0.25225484413133625,2.1484424484094422e-12,2.042714033604773e-11
e420,0.077531487916162,0.0334036504157002,0.03782047355896871
e421,0.27751554234834586,8.80321555494939e-15,1.7483432090168947e-13
e422,0.15031825724561163,3.449495175429393e-05,5.764608161827757e-05
e423,0.1714201404623909,2.232386288281667e-06,4.607871293102912e-06
e424,0.3103993966815661,2.7880357806815955e-18,1.817556344205722e-16
e425,0.007610863550239078,0.8348349981921509,0.8411755171657621
e426,0.2865836715768846,1.0587581833746207e-15,2.7687243105794216e-14
e427,0.2562099496059234,9.44069478330665e-13,1.005189011170692e-11
e428,0.2898308394377466,4.865902389026693e-16,1.3793654920460283e-14
e429,0.14861105214244616,4.2400855632568995e-05,6.965879857080187e-05
e430,0.14684700309096876,5.2354710016906e-05,8.466266287473016e-05
e431,0.22626391647544522,3.381796412941329e-10,1.7376129258335258e-09
e432,0.1815820017506553,5.269135193963222e-07,1.2436933976974037e-06
e433,0.17488389175584207,1.3774120295630993e-06,2.9722944467908995e-06
e434,0.14605909959546795,5.748110497119558e-05,9.245667547096606e-05
e435,0.1926445479493276,9.955882825286941e-08,2.747116863882559e-07
e436,0.06949140393148857,0.05664507527687867,0.0628477362851185
e437,0.26201183626101726,2.7543514268780165e-13,3.4801011679284147e-12
e438,0.24433250020671382,1.0694742034475201e-11,8.37565393490974e-11
e439,0.11107994894614845,0.0022693231959210226,0.0029030298019303387
e440,0.23252213928520843,1.055837607212932e-10,6.207139847426099e-10
e441,0.07066809186350882,0.052575111508708416,0.0585148053145021
e442,0.009946948031239652,0.7852330167731025,0.7939706841006423
e443,0.27573924439947817,1.3209431974710791e-14,2.4822256496387604e-13
e444,-0.0608387594923146,0.09526828253921425,0.10357511049663262
e445,-0.03509595363456792,0.3361706759077293,0.35094934689769247
e446,0.15582309064374872,1.7463366838139105e-05,3.065370028040648e-05
e447,0.30964085364937727,3.3977293170298154e-18,2.153338006652654e-16
e448,0.2519040123265389,2.309439837296099e-12,2.1719212080431176e-11
e449,0.2857350965776418,1.2951171500905933e-15,3.270663868883605e-14
e450,0.14467285701556232,6.767091070937848e-05,0.00010734564552543897
e451,-0.02017323180204986,0.5804639653041492,0.5939853401322862
e452,0.2702781123994915,4.515743308080665e-14,7.270492866570003e-13
e453,0.2921669413514674,2.76404468620923e-16,8.543000289539435e-15
e454,0.24086673023285285,2.1208008328604495e-11,1.5094397916281453e-10
e455,0.057503567424952405,0.11488072703949269,0.12415154057162509
e456,0.1988357643952978,3.751086126378402e-08,1.1410365930133019e-07
e457,0.23180030156250525,1.209648937084792e-10,6.997678444182373e-10
e458,0.2255760384199901,3.835488046242452e-10,1.9327984836724433e-09
e459,0.28105526419409727,3.886848368445063e-15,8.584715042403634e-14
e460,0.25852491604998495,5.796076775536469e-13,6.663311833227945e-12
e461,0.15184232456733918,2.8636927465181615e-05,4.851237393011953e-05
e462,0.2580968755138868,6.345530295189229e-13,7.191119184183693e-12
e463,0.2503095075410315,3.2028480901625336e-12,2.9010776965969238e-11
e464,0.17524798214603507,1.308518482708339e-06,2.838094583748877e-06
e465,-0.01653606535893232,0.6505193954010534,0.6631492222980874
e466,0.2824436808090821,2.811481680610763e-15,6.438260695529825e-14
e467,0.19442796481976812,7.539931566714609e-08,2.1334371986011762e-07
e468,0.11212375760534886,0.0020604303394905323,0.002649600242705111
e469,0.21011581391713668,5.839790572998269e-09,2.1592192887195068e-08
e470,0.17183119422347304,2.1091115366364307e-06,4.369281655118152e-06
e471,-0.021744820103318338,0.5513252778060825,0.5653015781296911
e472,0.27963329084955385,5.405559562361007e-15,1.1383136009627941e-13
e473,0.1366320750280944,0.0001694242860979488,0.00025264468290364786
e474,0.15829525667579658,1.27657033177662e-05,2.298149954980526e-05
e475,0.13954134335113869,0.00012224431024188538,0.00018639658063087264
e476,0.22392273609862498,5.182090139332021e-10,2.5325047586617684e-09
e477,0.26671795457260794,9.914832092587495e-14,1.4339037692041508e-12
e478,0.22010913849790503,1.0281914381920559e-09,4.603151770533613e-09
e479,-0.0704626318973047,0.053267649729305505,0.05925906918678329
e480,0.09419522916886389,0.009702513040975138,0.011583873861015434
e481,0.27086625659326274,3.96108466161446e-14,6.509131690018807e-13
e482,0.2525737708978336,2.011653552080859e-12,1.9329746830714194e-11
e483,0.23529503093719525,6.23568298473454e-11,3.871765722190869e-10
e484,0.10946028973168949,0.0026320261264330433,0.0033401772792562693
e485,0.10206230856057888,0.005057525068343756,0.006216092203078299
e486,0.28672665812823006,1.0233435292122671e-15,2.6866142785388012e-14
e487,0.22630219539218793,3.358147959759209e-10,1.7272459136523198e-09
e488,0.16323430948516812,6.729297314682983e-06,1.272816429637785e-05
e489,0.24534837488026104,8.732610209182776e-12,7.038434311978017e-11
e490,0.20338774327054332,1.7935822261757436e-08,5.8946798184801486e-08
e491,0.3146487910023311,9.10982752341115e-19,7.251422708635274e-17
e492,0.15207588065088226,2.782729301158576e-05,4.726151155846689e-05
e493,0.21826359713729246,1.4260835654447218e-09,6.176074635984759e-09
e494,0.06769003913162122,0.06338007448511937,0.07001573677439078
e495,0.3157804677815149,6.742303696036016e-19,5.70944015111135e-17
e496,0.12099296065709093,0.0008782958176985671,0.0011817502888574365
e497,0.07472927566544797,0.04035516517188485,0.04535056397789183
e498,0.14683417016850614,5.243462714610653e-05,8.478500692350044e-05
e499,0.06743978865916288,0.0643659523462413,0.07106538236186208
e500,0.24773276086385437,5.407208147767843e-12,4.5925498139385435e-11
e501,0.2580017506460506,6.474398228202916e-13,7.316327356118002e-12
e502,-0.07014310572666758,0.054359766806178385,0.06040648645538027
e503,0.07321406182835,0.0445993095509286,0.04993396309572854
e504,0.24496730185868115,9.423470124650525e-12,7.52611183572311e-11
e505,0.05815309220322977,0.11083114315167651,0.11989887190640733
e506,0.19976830435897336,3.2293667482741296e-08,9.966563010337342e-08
e507,0.21391600281265305,3.0469547807962253e-09,1.2165810621557963e-08
e508,0.28671523226018036,1.0261301220907543e-15,2.6903806890126494e-14
e509,0.26770178605676587,7.987403356055477e-14,1.1933132641554353e-12
e510,0.2625747047084565,2.440116286282898e-13,3.1167082218889387e-12
e511,0.2453784818771838,8.680189828132903e-12,6.999018540512348e-11
e512,0.2904017910088601,4.2397840524770413e-16,1.235310434030646e-14
e513,0.12394165742766172,0.0006530564778756712,0.0008912848165232739
e514,0.24574332754680567,8.068891955094275e-12,6.57262299014838e-11
e515,0.014674488774688842,0.6876596997670792,0.6993983453626125
e516,0.2800454949108637,4.9136281496404235e-15,1.0570940559766965e-13
e517,0.16745689527123236,3.833942240693736e-06,7.568242296379858e-06
e518,0.26963314088598883,5.211752188737764e-14,8.21170772413947e-13
e519,0.1864129394429509,2.576459380851694e-07,6.523096905718665e-07
e520,0.08985209519923316,0.01364361757173455,0.016052263786065835
e521,0.30766380249708086,5.673900631313028e-18,3.2076881409979907e-16
e522,0.12935308260543998,0.00037280567114209386,0.0005278429637657537
e523,-0.038596232886535825,0.290170390903465,0.3042515822213475
e524,0.32758643357356726,2.7011845271013945e-20,4.406030499124406e-18
e525,0.2729721123529674,2.471079010915182e-14,4.324931602217425e-13
e526,0.15444712465170915,2.074801428011657e-05,3.60088882222642e-05
e527,0.25293789875864847,1.8658851637835374e-12,1.8139284200924473e-11
e528,0.1683473975212912,3.398920964771606e-06,6.774013740506256e-06
e529,0.22785407393319304,2.523966279258331e-10,1.3433251927585127e-09
e530,0.2650630954441662,1.4233922665646026e-13,1.953483179630041e-12
e531,0.2783600775171378,7.250982362159525e-15,1.4738973340855418e-13
e532,0.0017884429328648569,0.9609233643100485,0.9624226156208145
e533,0.0012454551172636236,0.9727817968850013,0.973907418524502
e534,0.2200312072890659,1.0425541762040997e-09,4.658021577562098e-09
e535,0.33842770528659155,1.2397406019964616e-21,4.54960105990791e-19
e536,0.2705460746778443,4.254177462879544e-14,6.899603220155087e-13
e537,0.2295659344796309,1.8375388883222236e-10,1.015186670672189e-09
e538,0.08853397947749973,0.01509112642814189,0.017661339444837897
e539,0.2630800583527487,2.188115924898648e-13,2.8392509481257366e-12
e540,0.1431089056894138,8.120807715085288e-05,0.00012713718317221086
e541,0.16000390515321863,1.025137765780734e-05,1.877438021262342e-05
e542,0.23016887628700758,1.6421885586648032e-10,9.228937128502185e-10
e543,0.21126338606894124,4.804354688002141e-09,1.8186543331033402e-08
e544,0.2760907887151502,1.2192871314193967e-14,2.326348409898945e-13
e545,0.23063670094021674,1.5047152887196257e-10,8.545614796096047e-10
e546,0.09942816174621112,0.006321355182196717,0.007687299445472664
e547,0.2905066977302977,4.1336878958843945e-16,1.2114932124904189e-14
e548,0.0351846804985452,0.33494969818854875,0.3497480844764466
e549,0.2637086054414259,1.910065479629325e-13,2.5158616371519754e-12
e550,0.3008746139776858,3.2048927907350195e-17,1.371556269583374e-15
e551,0.20958830812860593,6.385560070856421e-09,2.3367533175807794e-08
e552,0.21522446673751186,2.428638825766929e-09,9.907731167027857e-09
e553,-0.04485602107728049,0.21889895715763696,0.23144834214106452
e554,0.2865835310764789,1.0587935680155478e-15,2.7687243105794216e-14
e555,0.13127154485265338,0.0003040103161444507,0.00043583353441931913
e556,0.133688877157821,0.00023417970379473532,0.0003421568359409128
e557,0.28060577070652426,4.314862737424455e-15,9.425441105899741e-14
e558,0.30397131947297934,1.4631510305001445e-17,7.136447428174725e-16
e559,0.13375948128583404,0.0002323861464685181,0.0003397358444551506
e560,0.2120230334651066,4.219504880011666e-09,1.6197559242328733e-08
e561,0.23913025536882693,2.976763522586848e-11,2.0303157097445051e-10
e562,0.19422375730733932,7.784787220422125e-08,2.1967848225524715e-07
e563,0.30891856699685183,4.099607406420365e-18,2.4924926652575865e-16
e564,0.28356177344178074,2.1631373434759743e-15,5.1007858883981036e-14
e565,0.21971888900690956,1.1020989000733447e-09,4.8965769393747616e-09
e566,0.1788647846806371,7.81478689198477e-07,1.7733221629458166e-06
e567,0.049024265657823196,0.17899996766348447,0.19058851559675447
e568,0.22545250557930957,3.9230191987145784e-10,1.973908522235654e-09
e569,0.14387978108820623,7.424446666858214e-05,0.00011712897468723519
e570,0.26309365922401906,2.1816990018497956e-13,2.833930165588181e-12
e571,0.27000705065457,4.796376495596038e-14,7.660344483335567e-13
e572,0.14700169070323996,5.14004104661734e-05,8.322767846028078e-05
e573,0.28201987645042775,3.1042403714537587e-15,7.035806764456697e-14
e574,0.04629061078025597,0.20450404082643617,0.21681568526617365
e575,0.2736120415485514,2.1392353843157952e-14,3.818007546895455e-13
e576,0.1413568656605915,9.939373635649153e-05,0.00015336398802001872
e577,0.28290110063642826,2.5259227845728134e-15,5.858492239277272e-14
e578,0.2947632615918104,1.465167306211312e-16,5.033197590022384e-15
e579,0.09333358436532153,0.01039236615093907,0.012371124388567776
e580,0.1412010393073272,0.00010118478589705646,0.00015597035161513736
e581,0.27056889849883853,4.232598372908434e-14,6.875797350521416e-13
e582,0.22272118841716487,6.439353287939129e-10,3.049574736553752e-09
e583,0.09259840627080067,0.011015047534054679,0.013083409688891497
e584,0.09592717638867196,0.008437893493639435,0.010134231427571052
e585,0.17517080071275445,1.322840722133891e-06,2.865722879432226e-06
e586,0.1206296528369669,0.0009105492036690409,0.0012225847886791657
e587,0.10433235946723868,0.004156455736339496,0.005162493393655971
e588,0.18882929833674067,1.7886688448488625e-07,4.66752032684138e-07
e589,0.24125951040989668,1.9635155093317516e-11,1.4146979954997052e-10
e590,0.17267353896079082,1.876563883303896e-06,3.9284263915156254e-06
e591,0.08226683938220045,0.02397379324659546,0.02751317679395903
e592,-0.046582283862895334,0.20166338227633412,0.21390657786360265
e593,0.26080830186878223,3.5652293512437137e-13,4.357989194702083e-12
e594,0.23965512527590274,2.6875671904120133e-11,1.8557455617348739e-10
e595,0.16065219574795328,9.42711997394596e-06,1.7376777276910395e-05
e596,0.19986710945836866,3.178395733473844e-08,9.81991540073428e-08
e597,0.18790743566123375,2.0570245546425863e-07,5.307246031036881e-07
e598,0.18175072506346363,5.140734847255236e-07,1.2168505229020956e-06
e599,0.10641479329876238,0.0034604702457368417,0.004334299967910571
e600,0.32607753892908603,4.1076486043049166e-20,6.239863146997545e-18
e601,0.2356074657974524,5.873966682481035e-11,3.6827842584634696e-10
e602,0.17464216644066397,1.425060233578145e-06,3.064480078690846e-06
e603,0.2415634656776137,1.8496788017375602e-11,1.3448523257061543e-10
e604,0.15615029707070419,1.6758494194283302e-05,2.9494475498915513e-05
e605,0.16650318854069596,4.3587413848625214e-06,8.515506927033593e-06
e606,0.18251240155016546,4.597628714598634e-07,1.0997889365591736e-06
e607,0.18094177641860465,5.785007733126843e-07,1.3518277816959157e-06
e608,0.2101008233232204,5.854655352435161e-09,2.163157101995167e-08
e609,0.18255785331666974,4.567029758386123e-07,1.093011331231315e-06
e610,0.12294601086337047,0.0007222980484428165,0.0009812760215737336
e611,0.2189110354136825,1.2718854447354214e-09,5.570096908062255e-09
e612,0.1751628295746922,1.324328436795006e-06,2.8683212769069027e-06
e613,0.08969016286927836,0.013814588436216779,0.016241894711137534
e614,0.17998498838997276,6.647512450868718e-07,1.5317913127870252e-06
e615,0.21552839099323612,2.3035261901759157e-09,9.454173352119724e-09
e616,0.13897464624510672,0.000130334076654945,0.00019771673467246573
e617,0.15533887570759097,1.8558402779033343e-05,3.244419004680344e-05
e618,0.15440932849293665,2.0846038872252896e-05,3.6160754319894754e-05
e619,0.1603099541849326,9.854045299249402e-06,1.808498583925695e-05
e620,0.1789583576919006,7.710189890068046e-07,1.7519157206251897e-06
e621,0.17530344231203848,1.2983190031854144e-06,2.8178152648478294e-06
e622,0.1035197774724674,0.004460784158054129,0.005521527943352439
e623,0.1973644906145122,4.7439167078316914e-08,1.4070298764009818e-07
e624,0.10716296925083808,0.00323749391947254,0.004069875489419048
e625,0.12334495493784929,0.0006937745303195055,0.0009441368497133392
e626,0.2313669985711998,1.3122566306504008e-10,7.540833655773311e-10
e627,0.21640186552980065,1.9778317831576194e-09,8.261224380587445e-09
e628,0.24237146933637516,1.5775145272480856e-11,1.1691820890963464e-10
e629,0.20082475857139637,2.7230671820246465e-08,8.557965401498811e-08
e630,0.12539996127596995,0.0005626927575542791,0.0007751876687663658
e631,0.1925098497157408,1.0166022178401479e-07,2.798116754497779e-07
e632,0.19867248559269754,3.85046154588915e-08,1.168942559316462e-07
e633,0.17911618733368595,7.536808560035733e-07,1.7167284899082185e-06
e634,0.21830643650441212,1.4153421134266864e-09,6.134896113524517e-09
e635,0.21996881179038566,1.0541942396419124e-09,4.7026373837422235e-09
e636,0.20615530005888077,1.1356624858507438e-08,3.9208333567713046e-08
e637,0.19159469693363687,1.1711477505066728e-07,3.18305019046373e-07
e638,0.258492392114173,5.836135588442951e-13,6.693896150433125e-12
e639,0.21186370578314828,4.336134006345123e-09,1.6613220393967645e-08
e640,0.18023941703372473,6.406793195961571e-07,1.4827879690666826e-06
e641,0.09803518084568867,0.007098521411704312,0.00858831323522105
e642,0.21910658946948391,1.2285899454287385e-09,5.403080643984949e-09
e643,0.14032856611626474,0.00011178772647190027,0.0001712529450955208
e644,0.1327893755936272,0.00025819393717502014,0.00037438497156681
e645,0.18264080411929598,4.5116904218651983e-07,1.0805468696006433e-06
e646,0.13638195339873774,0.00017419367877010336,0.00025921290716556173
e647,0.20187323391226697,2.2970060190568863e-08,7.350123778619076e-08
e648,0.1337989813077621,0.00023138834739741443,0.0003383765515291407
e649,0.23121567454981679,1.3500530210865575e-10,7.731238883344602e-10
e650,0.2646531891613503,1.5561603514877236e-13,2.1138287368331537e-12
e651,0.22329590728969428,5.804786185640865e-10,2.7841707663112367e-09
e652,0.17503123939340132,1.3491214498000947e-06,2.9166232320501775e-06
e653,0.20658808316126193,1.0567255774067628e-08,3.677013287356982e-08
e654,0.12634262679883465,0.0005106183666826076,0.0007082529795067882
e655,0.10035283838369875,0.005848576384580027,0.007138972584993102
e656,0.19790245737530995,4.3544992401270796e-08,1.3028797906860455e-07
e657,0.1912668514065241,1.2318481108988174e-07,3.334754102419598e-07
